sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
SAMS-00010533,2021-05-21,2021,Q2,May,Russia,Europe/Asia,Moscow,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Graphite,No,259.18,0,1,259.18,259.18,RUB,91.5,23714.97,Online (Samsung.com),Gift Card,Business,35–44,N/A,4.8,Kept
SAMS-00010534,2021-07-13,2021,Q3,July,Russia,Europe/Asia,Moscow,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Titanium Yellow,Yes,1051.18,0,5,1051.18,5255.9,RUB,91.5,480914.85,Samsung Store,BNPL (Buy Now Pay Later),Business,55+,Feature Phone,4.7,Kept
SAMS-00010535,2021-08-10,2021,Q3,August,Russia,Europe/Asia,Moscow,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Sapphire,No,372.6,0,2,372.6,745.2,RUB,91.5,68185.8,Samsung Store,Samsung Pay,Business,45–54,N/A,4.8,Kept
SAMS-00010536,2021-08-30,2021,Q3,August,Russia,Europe/Asia,Moscow,Samsung Neo QLED 4K QN85C,Smart TV,N/A,Beige,No,1765.22,0,1,1765.22,1765.22,RUB,91.5,161517.63,E-commerce Platform,Samsung Pay,Business,55+,N/A,2.9,Kept
SAMS-00010537,2021-12-08,2021,Q4,December,Russia,Europe/Asia,Moscow,Samsung Galaxy M34 5G,Galaxy M,256 GB,Midnight Blue,Yes,232.85,20,1,186.28,186.28,RUB,91.5,17044.62,E-commerce Platform,Net Banking,Enterprise,18–24,Feature Phone,2.9,Kept
SAMS-00010538,2022-02-12,2022,Q1,February,Russia,Europe/Asia,Moscow,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Graphite,No,154.9,0,1,154.9,154.9,RUB,91.5,14173.35,Corporate / B2B,BNPL (Buy Now Pay Later),Business,18–24,N/A,4.5,Kept
SAMS-00010539,2022-03-31,2022,Q1,March,Russia,Europe/Asia,Moscow,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Lime,No,825.22,3,2,800.46,1600.92,RUB,91.5,146484.18,Authorized Reseller,Credit Card,Business,45–54,N/A,3.5,Kept
SAMS-00010540,2022-09-04,2022,Q3,September,Russia,Europe/Asia,Moscow,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Lime,No,137.42,2,5,134.67,673.35,RUB,91.5,61611.53,Authorized Reseller,Debit Card,Individual,18–24,N/A,4.9,Kept
SAMS-00010541,2022-10-24,2022,Q4,October,Russia,Europe/Asia,Moscow,Samsung Odyssey Neo G9,Monitor,N/A,White,No,1511.56,0,9,1511.56,13604.04,RUB,91.5,1244769.66,Authorized Reseller,Credit Card,Enterprise,18–24,N/A,,Kept
SAMS-00010542,2022-11-03,2022,Q4,November,Russia,Europe/Asia,Moscow,Samsung Galaxy S23 FE,Galaxy S,128 GB,Titanium Gray,Yes,593.3,0,1,593.3,593.3,RUB,91.5,54286.95,Online (Samsung.com),Debit Card,Business,35–44,Feature Phone,4.7,Kept
SAMS-00010543,2022-12-16,2022,Q4,December,Russia,Europe/Asia,Moscow,Samsung Galaxy Tab A9,Galaxy Tab,1 TB,Lime,No,217.5,2,10,213.15,2131.5,RUB,91.5,195032.25,E-commerce Platform,Gift Card,Enterprise,55+,N/A,4.5,Returned
SAMS-00010544,2022-12-24,2022,Q4,December,Russia,Europe/Asia,Moscow,Samsung T55 27-inch FHD,Monitor,N/A,White,No,229.36,15,2,194.96,389.92,RUB,91.5,35677.68,Third-Party Retailer,EMI / Installment,Government,35–44,N/A,3.9,Exchanged
SAMS-00010545,2023-03-01,2023,Q1,March,Russia,Europe/Asia,Moscow,Samsung 25W USB-C Adapter,Accessories,N/A,Silver,No,29.34,7,4,27.29,109.16,RUB,91.5,9988.14,Online (Samsung.com),Gift Card,Business,35–44,N/A,4.4,Kept
SAMS-00010546,2023-03-08,2023,Q1,March,Russia,Europe/Asia,Moscow,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Graphite,No,233.75,15,1,198.69,198.69,RUB,91.5,18180.13,Authorized Reseller,EMI / Installment,Education,18–24,N/A,2.8,Kept
SAMS-00010547,2023-04-28,2023,Q2,April,Russia,Europe/Asia,Moscow,Samsung Galaxy Tab S9,Galaxy Tab,256 GB,Graphite,No,758.89,0,2,758.89,1517.78,RUB,91.5,138876.87,E-commerce Platform,Samsung Pay,Individual,35–44,N/A,2.5,Kept
SAMS-00010548,2023-08-27,2023,Q3,August,Russia,Europe/Asia,Moscow,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Titanium Yellow,Yes,1159.18,2,4,1136.0,4544.0,RUB,91.5,415776.0,E-commerce Platform,BNPL (Buy Now Pay Later),Government,55+,Android (Samsung),4.5,Returned
SAMS-00010549,2023-10-31,2023,Q4,October,Russia,Europe/Asia,Moscow,Samsung Smart Tag 2,Accessories,N/A,Navy,No,27.19,10,4,24.47,97.88,RUB,91.5,8956.02,E-commerce Platform,Credit Card,Education,25–34,N/A,4.2,Kept
SAMS-00010550,2024-03-15,2024,Q1,March,Russia,Europe/Asia,Moscow,Samsung Galaxy Tab S9,Galaxy Tab,64 GB,Graphite,No,730.33,5,1,693.81,693.81,RUB,91.5,63483.61,Samsung Store,EMI / Installment,Education,35–44,N/A,4.1,Kept
SAMS-00010551,2024-04-24,2024,Q2,April,Russia,Europe/Asia,Moscow,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Silver,No,1021.3,3,1,990.66,990.66,RUB,91.5,90645.39,Samsung Store,EMI / Installment,Individual,35–44,N/A,3.6,Kept
SAMS-00010552,2024-08-31,2024,Q3,August,Russia,Europe/Asia,Moscow,Samsung 45W USB-C Charger,Accessories,N/A,Silver,No,50.79,0,3,50.79,152.37,RUB,91.5,13941.85,Carrier Store,EMI / Installment,Government,45–54,N/A,4.1,Kept
SAMS-00010553,2024-08-31,2024,Q3,August,Russia,Europe/Asia,Moscow,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Violet,Yes,432.58,0,3,432.58,1297.74,RUB,91.5,118743.21,Corporate / B2B,Samsung Pay,Education,45–54,Android (Samsung),,Kept
SAMS-00010554,2021-03-18,2021,Q1,March,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S23+,Galaxy S,1 TB,Green,Yes,931.04,10,1,837.94,837.94,RUB,91.5,76671.51,Corporate / B2B,Debit Card,Enterprise,55+,Feature Phone,,Exchanged
SAMS-00010555,2021-04-17,2021,Q2,April,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S22+,Galaxy S,128 GB,Titanium Violet,Yes,839.72,0,2,839.72,1679.44,RUB,91.5,153668.76,Corporate / B2B,Debit Card,Education,25–34,Android (Other),3.8,Exchanged
SAMS-00010556,2021-06-05,2021,Q2,June,Russia,Europe/Asia,Nizhny Novgorod,Samsung Odyssey Neo G9,Monitor,N/A,White,No,1604.47,0,2,1604.47,3208.94,RUB,91.5,293618.01,Carrier Store,BNPL (Buy Now Pay Later),Business,45–54,N/A,,Returned
SAMS-00010557,2021-09-04,2021,Q3,September,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S23 FE,Galaxy S,512 GB,Green,Yes,596.64,12,1,525.04,525.04,RUB,91.5,48041.16,E-commerce Platform,Samsung Pay,Business,55+,New User,4.6,Kept
SAMS-00010558,2021-09-19,2021,Q3,September,Russia,Europe/Asia,Nizhny Novgorod,Samsung 32GB MicroSD Card,Accessories,N/A,Navy,No,9.15,5,3,8.69,26.07,RUB,91.5,2385.41,Authorized Reseller,EMI / Installment,Education,55+,N/A,,Kept
SAMS-00010559,2022-01-23,2022,Q1,January,Russia,Europe/Asia,Nizhny Novgorod,Samsung 45W USB-C Charger,Accessories,N/A,Navy,No,52.34,0,2,52.34,104.68,RUB,91.5,9578.22,Online (Samsung.com),EMI / Installment,Government,55+,N/A,4.1,Kept
SAMS-00010560,2022-01-31,2022,Q1,January,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Gray,Yes,1942.91,3,2,1884.62,3769.24,RUB,91.5,344885.46,Online (Samsung.com),Net Banking,Government,35–44,Android (Samsung),4.9,Kept
SAMS-00010561,2022-04-09,2022,Q2,April,Russia,Europe/Asia,Nizhny Novgorod,Samsung M8 4K Smart Monitor,Monitor,N/A,Black,No,750.21,15,1,637.68,637.68,RUB,91.5,58347.72,E-commerce Platform,Samsung Pay,Enterprise,55+,N/A,,Kept
SAMS-00010562,2022-05-29,2022,Q2,May,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Tab S9,Galaxy Tab,128 GB,Lime,No,822.13,0,1,822.13,822.13,RUB,91.5,75224.9,Authorized Reseller,Gift Card,Government,25–34,N/A,3.7,Kept
SAMS-00010563,2022-06-10,2022,Q2,June,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Phantom Black,Yes,1184.08,0,4,1184.08,4736.32,RUB,91.5,433373.28,Third-Party Retailer,Net Banking,Individual,45–54,Android (Samsung),,Kept
SAMS-00010564,2022-10-24,2022,Q4,October,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Black,No,335.48,0,2,335.48,670.96,RUB,91.5,61392.84,Carrier Store,Net Banking,Government,55+,N/A,3.9,Kept
SAMS-00010565,2023-01-12,2023,Q1,January,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Watch 6 Classic,Galaxy Watch,N/A,Sapphire,No,388.51,7,3,361.31,1083.93,RUB,91.5,99179.6,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,45–54,N/A,4.4,Kept
SAMS-00010566,2023-02-17,2023,Q1,February,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Icy Blue,Yes,715.26,12,1,629.43,629.43,RUB,91.5,57592.84,Samsung Store,Cash,Government,45–54,Android (Other),4.1,Kept
SAMS-00010567,2023-05-02,2023,Q2,May,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Watch FE,Galaxy Watch,N/A,Gold,No,207.51,5,1,197.13,197.13,RUB,91.5,18037.4,Authorized Reseller,BNPL (Buy Now Pay Later),Business,55+,N/A,3.9,Kept
SAMS-00010568,2023-06-22,2023,Q2,June,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Bora Purple,No,366.95,7,2,341.26,682.52,RUB,91.5,62450.58,Authorized Reseller,Net Banking,Individual,35–44,N/A,4.6,Kept
SAMS-00010569,2023-11-30,2023,Q4,November,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Graphite,No,340.49,0,2,340.49,680.98,RUB,91.5,62309.67,E-commerce Platform,Net Banking,Government,35–44,N/A,2.5,Kept
SAMS-00010570,2023-12-14,2023,Q4,December,Russia,Europe/Asia,Nizhny Novgorod,Samsung Leather Phone Case,Accessories,N/A,Silver,No,46.53,20,3,37.22,111.66,RUB,91.5,10216.89,Authorized Reseller,Credit Card,Individual,55+,N/A,,Returned
SAMS-00010571,2024-02-04,2024,Q1,February,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Black,No,263.06,5,1,249.91,249.91,RUB,91.5,22866.76,Authorized Reseller,EMI / Installment,Enterprise,18–24,Android (Other),,Kept
SAMS-00010572,2024-03-19,2024,Q1,March,Russia,Europe/Asia,Nizhny Novgorod,Samsung Leather Phone Case,Accessories,N/A,Navy,No,48.71,7,1,45.3,45.3,RUB,91.5,4144.95,Online (Samsung.com),BNPL (Buy Now Pay Later),Government,55+,N/A,3.1,Kept
SAMS-00010573,2024-04-24,2024,Q2,April,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Bora Purple,No,98.15,2,2,96.19,192.38,RUB,91.5,17602.77,Corporate / B2B,EMI / Installment,Enterprise,18–24,N/A,,Kept
SAMS-00010574,2024-05-02,2024,Q2,May,Russia,Europe/Asia,Nizhny Novgorod,Samsung T7 Shield 1TB SSD,Accessories,N/A,Blue,No,92.1,0,1,92.1,92.1,RUB,91.5,8427.15,E-commerce Platform,Debit Card,Education,25–34,N/A,,Kept
SAMS-00010575,2024-07-02,2024,Q3,July,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Graphite,Yes,401.52,0,4,401.52,1606.08,RUB,91.5,146956.32,Corporate / B2B,Net Banking,Government,18–24,Android (Samsung),,Kept
SAMS-00010576,2024-07-03,2024,Q3,July,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S24,Galaxy S,256 GB,Titanium Yellow,Yes,833.12,0,1,833.12,833.12,RUB,91.5,76230.48,Online (Samsung.com),Cash,Business,55+,Android (Other),,Kept
SAMS-00010577,2024-09-06,2024,Q3,September,Russia,Europe/Asia,Nizhny Novgorod,Samsung Neo QLED 8K QN900C,Smart TV,N/A,Black,No,4713.57,12,2,4147.94,8295.88,RUB,91.5,759073.02,Corporate / B2B,Credit Card,Government,55+,N/A,,Kept
SAMS-00010578,2024-09-12,2024,Q3,September,Russia,Europe/Asia,Nizhny Novgorod,Samsung Galaxy S23 FE,Galaxy S,1 TB,Titanium Black,Yes,565.28,0,3,565.28,1695.84,RUB,91.5,155169.36,Third-Party Retailer,Samsung Pay,Enterprise,55+,iOS,4.5,Kept
SAMS-00010579,2021-02-27,2021,Q1,February,Russia,Europe/Asia,Novosibirsk,Samsung 45W USB-C Charger,Accessories,N/A,Navy,No,51.78,0,1,51.78,51.78,RUB,91.5,4737.87,Samsung Store,Gift Card,Individual,35–44,N/A,4.3,Kept
SAMS-00010580,2021-04-09,2021,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Tab A9,Galaxy Tab,64 GB,Graphite,No,203.31,5,1,193.14,193.14,RUB,91.5,17672.31,E-commerce Platform,Credit Card,Enterprise,18–24,N/A,3.7,Kept
SAMS-00010581,2021-07-18,2021,Q3,July,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy A04,Galaxy A,256 GB,Awesome White,No,107.26,10,1,96.53,96.53,RUB,91.5,8832.5,Carrier Store,Gift Card,Government,35–44,Android (Other),4.8,Kept
SAMS-00010582,2021-08-14,2021,Q3,August,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Graphite,No,161.08,0,2,161.08,322.16,RUB,91.5,29477.64,Carrier Store,Credit Card,Enterprise,55+,N/A,2.9,Kept
SAMS-00010583,2021-08-26,2021,Q3,August,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Black,Yes,204.45,15,2,173.78,347.56,RUB,91.5,31801.74,Carrier Store,Cash,Education,35–44,Feature Phone,5.0,Kept
SAMS-00010584,2021-11-01,2021,Q4,November,Russia,Europe/Asia,Novosibirsk,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,47.91,10,2,43.12,86.24,RUB,91.5,7890.96,Online (Samsung.com),Debit Card,Individual,35–44,N/A,,Kept
SAMS-00010585,2022-02-14,2022,Q1,February,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Cream,No,225.06,0,3,225.06,675.18,RUB,91.5,61778.97,Corporate / B2B,Samsung Pay,Enterprise,45–54,N/A,2.9,Kept
SAMS-00010586,2022-02-19,2022,Q1,February,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24+,Galaxy S,1 TB,Graph,Yes,1045.25,5,2,992.99,1985.98,RUB,91.5,181717.17,Authorized Reseller,EMI / Installment,Individual,35–44,Feature Phone,,Exchanged
SAMS-00010587,2022-03-14,2022,Q1,March,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lavender,Yes,1385.57,0,1,1385.57,1385.57,RUB,91.5,126779.65,Online (Samsung.com),Cash,Individual,25–34,New User,3.3,Kept
SAMS-00010588,2022-04-07,2022,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Silver,No,800.33,7,1,744.31,744.31,RUB,91.5,68104.36,Authorized Reseller,Gift Card,Enterprise,35–44,N/A,3.8,Kept
SAMS-00010589,2022-04-09,2022,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Green,Yes,1064.12,20,1,851.3,851.3,RUB,91.5,77893.95,Online (Samsung.com),Gift Card,Government,18–24,iOS,,Kept
SAMS-00010590,2022-05-04,2022,Q2,May,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Bora Purple,No,247.11,0,2,247.11,494.22,RUB,91.5,45221.13,Samsung Store,EMI / Installment,Business,18–24,N/A,,Kept
SAMS-00010591,2022-05-10,2022,Q2,May,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Tab S9 FE,Galaxy Tab,64 GB,Lime,No,445.58,10,2,401.02,802.04,RUB,91.5,73386.66,Carrier Store,Net Banking,Business,25–34,N/A,3.5,Kept
SAMS-00010592,2022-07-11,2022,Q3,July,Russia,Europe/Asia,Novosibirsk,Samsung 25W USB-C Adapter,Accessories,N/A,Navy,No,29.53,10,2,26.58,53.16,RUB,91.5,4864.14,Carrier Store,EMI / Installment,Individual,18–24,N/A,,Kept
SAMS-00010593,2022-08-23,2022,Q3,August,Russia,Europe/Asia,Novosibirsk,Samsung 25L Microwave,Appliances,N/A,Silver,No,191.33,20,2,153.06,306.12,RUB,91.5,28009.98,Online (Samsung.com),Credit Card,Enterprise,55+,N/A,,Kept
SAMS-00010594,2022-09-28,2022,Q3,September,Russia,Europe/Asia,Novosibirsk,Samsung 870 EVO 1TB SSD,Accessories,N/A,Black,No,121.95,10,5,109.76,548.8,RUB,91.5,50215.2,Third-Party Retailer,Gift Card,Business,25–34,N/A,,Kept
SAMS-00010595,2022-10-16,2022,Q4,October,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Titanium Yellow,Yes,1089.39,5,5,1034.92,5174.6,RUB,91.5,473475.9,Authorized Reseller,BNPL (Buy Now Pay Later),Education,55+,Android (Other),4.6,Kept
SAMS-00010596,2022-10-30,2022,Q4,October,Russia,Europe/Asia,Novosibirsk,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,49.33,2,1,48.34,48.34,RUB,91.5,4423.11,Carrier Store,Net Banking,Individual,55+,N/A,,Kept
SAMS-00010597,2022-11-03,2022,Q4,November,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S23 Ultra,Galaxy S,128 GB,Phantom Black,Yes,1159.35,12,3,1020.23,3060.69,RUB,91.5,280053.14,Samsung Store,Gift Card,Government,25–34,Feature Phone,,Kept
SAMS-00010598,2023-01-24,2023,Q1,January,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Lavender,Yes,1333.79,2,10,1307.11,13071.1,RUB,91.5,1196005.65,E-commerce Platform,Net Banking,Business,35–44,Android (Samsung),,Kept
SAMS-00010599,2023-01-24,2023,Q1,January,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy M14 5G,Galaxy M,128 GB,Waterfall Blue,Yes,180.6,7,2,167.96,335.92,RUB,91.5,30736.68,Authorized Reseller,Net Banking,Individual,55+,Android (Other),3.4,Kept
SAMS-00010600,2023-04-25,2023,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Buds 2,Galaxy Buds,N/A,Bora Purple,No,158.16,0,2,158.16,316.32,RUB,91.5,28943.28,Samsung Store,Gift Card,Enterprise,45–54,N/A,,Kept
SAMS-00010601,2023-05-17,2023,Q2,May,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome White,Yes,471.78,0,5,471.78,2358.9,RUB,91.5,215839.35,E-commerce Platform,Credit Card,Individual,35–44,New User,3.7,Kept
SAMS-00010602,2023-05-29,2023,Q2,May,Russia,Europe/Asia,Novosibirsk,Samsung 25L Microwave,Appliances,N/A,Black,No,215.17,12,3,189.35,568.05,RUB,91.5,51976.57,Corporate / B2B,Samsung Pay,Enterprise,25–34,N/A,3.6,Kept
SAMS-00010603,2023-07-04,2023,Q3,July,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Graphite,No,252.6,0,1,252.6,252.6,RUB,91.5,23112.9,Corporate / B2B,Samsung Pay,Education,35–44,N/A,2.9,Kept
SAMS-00010604,2023-09-20,2023,Q3,September,Russia,Europe/Asia,Novosibirsk,Samsung OLED S95C 65-inch,Smart TV,N/A,Beige,No,2466.24,0,2,2466.24,4932.48,RUB,91.5,451321.92,Third-Party Retailer,Cash,Enterprise,45–54,N/A,4.4,Kept
SAMS-00010605,2023-09-24,2023,Q3,September,Russia,Europe/Asia,Novosibirsk,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,536.97,0,10,536.97,5369.7,RUB,91.5,491327.55,Samsung Store,Cash,Government,45–54,N/A,4.3,Returned
SAMS-00010606,2023-10-19,2023,Q4,October,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Lavender,Yes,808.02,0,6,808.02,4848.12,RUB,91.5,443602.98,Online (Samsung.com),EMI / Installment,Individual,25–34,iOS,3.2,Kept
SAMS-00010607,2023-10-25,2023,Q4,October,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Tab S9,Galaxy Tab,1 TB,Silver,No,826.1,0,2,826.1,1652.2,RUB,91.5,151176.3,Authorized Reseller,Samsung Pay,Government,45–54,N/A,3.0,Kept
SAMS-00010608,2024-03-12,2024,Q1,March,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Titanium Yellow,Yes,1260.2,7,1,1171.99,1171.99,RUB,91.5,107237.09,Samsung Store,Samsung Pay,Business,55+,Android (Other),2.8,Kept
SAMS-00010609,2024-03-31,2024,Q1,March,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Silver,No,241.04,0,1,241.04,241.04,RUB,91.5,22055.16,Samsung Store,Samsung Pay,Individual,55+,N/A,4.3,Kept
SAMS-00010610,2024-04-15,2024,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S23+,Galaxy S,512 GB,Graph,Yes,1040.14,12,2,915.32,1830.64,RUB,91.5,167503.56,E-commerce Platform,EMI / Installment,Individual,55+,New User,4.6,Kept
SAMS-00010611,2024-04-27,2024,Q2,April,Russia,Europe/Asia,Novosibirsk,Samsung ViewFinity S9,Monitor,N/A,White,No,1521.22,15,1,1293.04,1293.04,RUB,91.5,118313.16,Carrier Store,EMI / Installment,Individual,25–34,N/A,3.4,Kept
SAMS-00010612,2024-06-21,2024,Q2,June,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome Black,Yes,322.92,0,6,322.92,1937.52,RUB,91.5,177283.08,Corporate / B2B,Samsung Pay,Enterprise,45–54,Android (Samsung),4.4,Kept
SAMS-00010613,2024-08-31,2024,Q3,August,Russia,Europe/Asia,Novosibirsk,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,261.59,10,3,235.43,706.29,RUB,91.5,64625.53,Authorized Reseller,Samsung Pay,Enterprise,55+,N/A,3.5,Returned
SAMS-00010614,2024-09-18,2024,Q3,September,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Violet,No,100.42,15,2,85.36,170.72,RUB,91.5,15620.88,E-commerce Platform,Cash,Education,18–24,iOS,3.3,Kept
SAMS-00010615,2021-03-07,2021,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Peach,No,232.57,2,1,227.92,227.92,RUB,91.5,20854.68,Authorized Reseller,Samsung Pay,Government,55+,Android (Samsung),4.7,Kept
SAMS-00010616,2021-03-14,2021,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Blue,Yes,1075.9,3,4,1043.62,4174.48,RUB,91.5,381964.92,Authorized Reseller,Debit Card,Government,18–24,Android (Other),,Kept
SAMS-00010617,2021-03-17,2021,Q1,March,Russia,Europe/Asia,Omsk,Samsung ViewFinity S9,Monitor,N/A,Black,No,1542.57,2,2,1511.72,3023.44,RUB,91.5,276644.76,Carrier Store,Cash,Enterprise,18–24,N/A,4.5,Exchanged
SAMS-00010618,2021-04-08,2021,Q2,April,Russia,Europe/Asia,Omsk,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Cream,No,137.33,7,4,127.72,510.88,RUB,91.5,46745.52,E-commerce Platform,Gift Card,Enterprise,45–54,N/A,3.7,Kept
SAMS-00010619,2021-07-09,2021,Q3,July,Russia,Europe/Asia,Omsk,Samsung Galaxy Tab S9 FE,Galaxy Tab,512 GB,Graphite,No,448.52,0,1,448.52,448.52,RUB,91.5,41039.58,Online (Samsung.com),Net Banking,Individual,25–34,N/A,5.0,Kept
SAMS-00010620,2021-07-31,2021,Q3,July,Russia,Europe/Asia,Omsk,Samsung Galaxy S22,Galaxy S,512 GB,Titanium Yellow,Yes,677.28,0,4,677.28,2709.12,RUB,91.5,247884.48,E-commerce Platform,EMI / Installment,Enterprise,45–54,Android (Samsung),3.7,Kept
SAMS-00010621,2021-08-11,2021,Q3,August,Russia,Europe/Asia,Omsk,Samsung Odyssey G7 27-inch,Monitor,N/A,White,No,549.64,2,1,538.65,538.65,RUB,91.5,49286.47,Third-Party Retailer,Credit Card,Government,55+,N/A,,Kept
SAMS-00010622,2022-01-19,2022,Q1,January,Russia,Europe/Asia,Omsk,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Black,Yes,436.09,0,2,436.09,872.18,RUB,91.5,79804.47,Samsung Store,Samsung Pay,Business,25–34,Android (Other),,Kept
SAMS-00010623,2022-01-21,2022,Q1,January,Russia,Europe/Asia,Omsk,Samsung T55 27-inch FHD,Monitor,N/A,White,No,252.21,3,2,244.64,489.28,RUB,91.5,44769.12,Samsung Store,Debit Card,Government,18–24,N/A,,Kept
SAMS-00010624,2022-05-24,2022,Q2,May,Russia,Europe/Asia,Omsk,Samsung Galaxy S22+,Galaxy S,256 GB,Phantom Black,Yes,889.76,2,2,871.96,1743.92,RUB,91.5,159568.68,Carrier Store,BNPL (Buy Now Pay Later),Education,55+,Android (Other),4.3,Kept
SAMS-00010625,2022-08-03,2022,Q3,August,Russia,Europe/Asia,Omsk,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Graph,Yes,1257.76,20,2,1006.21,2012.42,RUB,91.5,184136.43,Corporate / B2B,EMI / Installment,Enterprise,35–44,Android (Other),,Kept
SAMS-00010626,2022-08-27,2022,Q3,August,Russia,Europe/Asia,Omsk,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Phantom Black,Yes,1274.59,0,3,1274.59,3823.77,RUB,91.5,349874.96,Samsung Store,Debit Card,Government,55+,New User,3.5,Kept
SAMS-00010627,2022-09-18,2022,Q3,September,Russia,Europe/Asia,Omsk,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Graphite,No,322.37,20,1,257.9,257.9,RUB,91.5,23597.85,E-commerce Platform,EMI / Installment,Business,35–44,N/A,3.4,Kept
